yacimiento;refMLH;refHesperia;texto;municipio;provincia;material;soporte;direccion_escritura;tecnica;signario;sistema_dual;separadores;datacion
Turó de l'Osona;D.;B.03.01;- - - - - - [---]as [---]+bake - - - - - -;Gurb;Barcelona;PIEDRA;Estela?;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglo I a.C.
Muntanya de Sant Miquel;C.;B.26.01;tikirṣai;Montornès del Vallès;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Indeterminada.
Sant Marc de Porquerisses;D.;B.09.07;[‐‐‐]ŕ ∙ eki[‐‐‐] [‐‐‐]iŕa[‐‐‐];Argençola;Barcelona;PIEDRA;PLACA;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;un punto;Siglos IV - III a.C.
Montblanc;C.;T.02.01;------ [---]in [---]ẹŕa [---]+ṇ ------;Montblanc;Tarragona;PIEDRA;PLACA;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglo II a.C.
Horts del Carrer Tallaferro;C.;GI.04.01;nei[---]+śba;Besalú;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglos II - I a.C.
El Puig del Castell;C.69.;GI.13.04;[---]+arn[---];Sant Julià de Ramis;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Indeterminada.
La Moleta del Remei;C.;T.13.02;bal;Alcanar;Tarragona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;130/120 - 40/30 a.E.
Amposta;C.36.;T.14.01;kul[---];Amposta;Tarragona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Segunda mitad del s. II - primera mitad del s. I a.C.
Castell de Miravet;C.;T.05.02;[---]+is[---];Miravet;Tarragona;CERAMICA;Ánfora;DEXTROGIRA;Incisión ante coctionem;LEVANTINO;NO DUAL;CARECE;Siglo II - primera mitad del I a.C.
El Vilar;C.35.;T.03.03;kaŕaniśaŕen;Valls;Tarragona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglo IV a.C.
Tarraco;C.18.;T.11.14;oŕti;Tarragona;Tarragona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Primera mitad del s. I a.C.
Tarraco;C.18.;T.11.10;[---?] aŕẹ[---];Tarragona;Tarragona;PIEDRA;PLACA;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglos II-I a.C.
Tarraco;C.18.;T.11.15;bi[;Tarragona;Tarragona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Primera mitad del s. I a.C.
Tarraco;C.18.;T.11.13;bai[---?];Tarragona;Tarragona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Primera mitad del s. I a.C. Panosa (2015, 120) afina la cronología al segundo cuarto del siglo I a.C.
Tarraco;C.18.;T.11.11;aba[---?];Tarragona;Tarragona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Principios del siglo I a.C.
Ilduro I (Burriac);C.07.;B.44.08;kai ++;Cabrera de Mar;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglos II - I a.C.
Can Bartomeu;C.07.;B.44.20;[---]+ka;Cabrera de Mar;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Principios siglo II - principios s. I a.C.
Ilduro II (Ca l'Arnau-Can Mateu);C.07.;B.44.27;a) al b) l;Cabrera de Mar;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Siglos II - mediados I a.C.
Ilduro II (Ca l'Arnau-Can Mateu);C.07.;B.44.36;tako;Cabrera de Mar;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Finales s. II - comienzos s. I a.C.
Ilduro II (Ca l'Arnau-Can Mateu);C.07.;B.44.35;śalai;Cabrera de Mar;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Mediados s. II - mediados s. I a.C.
Ilduro II (Ca l'Arnau-Can Mateu);C.07.;B.44.33;la;Cabrera de Mar;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Segunda mitad del s. II a.C.
Ilduro II (Ca l'Arnau-Can Mateu);C.07.;B.44.32;ker;Cabrera de Mar;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Finales s. II - principios s. I a.C.
Ilduro II (Ca l'Arnau-Can Mateu);C.07.;B.44.40;[---]eśa+[---];Cabrera de Mar;Barcelona;CERAMICA;Tubulus;DEXTROGIRA;Incisión ante coctionem;LEVANTINO;NO DUAL;;En torno al 150 a.C.
Ilduro II (Can Masriera);C.07.;B.44.38;[---]+baŕ+[---];Cabrera de Mar;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Siglo II - mediados s. I a.C.
Ilduro II (Can Rodon de l'Hort);C.07.;B.44.29;bal;Cabrera de Mar;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;En torno al 130 - 120 a.C.
Ilduro II (Can Rodon de l'Hort);C.07.;B.44.34;oba;Cabrera de Mar;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Mediados s. II - mediados s. I a.C.
Can Rodon del Hort;C.07.;B.44.23;biu;Cabrera de Mar;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Siglo III a.C.
Meca;G.;V.15.02;]bekon[;Ayora;Valencia;PLOMO;LAMINA/PLANCHA;LEVOGIRA;INCISION;MERIDIONAL;DUAL;CARECE;Siglos IV - III a.C.
El Tossal de Sant Miquel;F.13;V.06.100;baoiŕa b̲a̲ŕ̲i;Liria / Llíria;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;PINTADO;LEVANTINO;NO DUAL;CARECE;Finales s. III - comienzos s. I a.E.
Valentia;F.;V.12.10;ka kos;Valencia;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Segunda mitad del s. II a.C.
San Miguel III;D.;HU.04.01;lube;Castejón de Monegros;Huesca;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;mediados del siglo II a. C. a mediados del siglo I a. C.
Camps de L'Hospital;C.;GI.07.01;[.?]+tibaikarḿi;Vilademuls;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;PUNTILLADO;LEVANTINO;DUAL;CARECE;Segunda mitad s. IV a.C. - principios s. II a.C.
Camps de L'Hospital;C.;GI.07.02;a) biuŕtegeŕtigiar b) kaśtau[---]:ạ[---]+egiar;Vilademuls;Girona;CERAMICA;INSTRUMENTO;DEXTROGIRA;Incisión ante coctionem;LEVANTINO;DUAL;DOS PUNTOS;Segunda mitad del siglo IV a.C. - finales del siglo III a.C. o principios del II a.C.
Hospital de la Santa Creu i Sant Pau;C.09.;B.37.01;baśtan;Barcelona;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglo II - mediados s. I a.C.
Sigarra;D.;B.12.04;taba;Els Prats de Rei;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglo II - mediados s. I a.C.
El Mas Castellar;C.03.;GI.08.09GRAECA;[---]ŕ;Pontós;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Último cuarto del s. V a.C.
Abrigo Tarragón;F.;V.24.01;1. urdal 2. urdal 3. urdal 4. urdal 5. urdal 6. ual 7. eura[.]gi[---]ban 8. urdal 9. urdal 10. kaetide 11. urdal 12. kauŕgobeŕolé 13. kaugobeŕolé 14. udal 15. urdal 16. baneŕbai 17. euran̲eakurbi 18. kunda;Losa del Obispo;Valencia;PIEDRA;PARIETAL/RUPESTRE;DEXTROGIRA;;LEVANTINO;DUAL;CARECE;No hay criterios para fechar las inscripciones de este abrigo.
Ilerda;D.;L.08.12;[---]+ŕs;Lleida;Lleida;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Segundo cuarto del siglo I a.C.
Ilerda;D.;L.08.10;[---]+ḳụẹ;Lleida;Lleida;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;100 - 40 a.C.
Ilerda;D.;L.08.07;bie;Lleida;Lleida;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglo I a.C.
Ilerda;D.;L.08.05;A) eku B) baŕ;Lleida;Lleida;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Tercer cuarto del siglo I a.C.
Ilerda;D.;L.08.06;bas;Lleida;Lleida;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;80/70 - 50 a.C.
Ilerda;D.;L.08.08;kul;Lleida;Lleida;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;90/80 - 40/20 a.C.
Ilerda;D.;L.08.09;[---]ṣbasṭọ[---];Lleida;Lleida;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;100/90 - 40/20 a.C.
Ilerda;D.;L.08.11;[---]+ọu;Lleida;Lleida;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;100/90 - 40/20 a.C.
Ilerda;D.;L.08.04;titiboŕ:+[---];Lleida;Lleida;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;DOS PUNTOS;Tercer cuarto del del siglo I a.C.
L'Hereuet;D.;L.21.01;eku;Artesa de Segre;Lleida;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;180-100 a.C.
La Carencia;F.19.;V.14.03;[-----] [---]iŕ:ạ IIIIIIIII[---] [---]takebe:kan[---] [---]alir:ikaku[---] [---]bankoṭụṛ:++[---] [-----];Turís / Torís;Valencia;PLOMO;LAMINA/PLANCHA;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;DOS PUNTOS;Finales del s. III o comienzos del II a.C.
La Carencia;F.19.;V.14.04;[-----] [---]+leuŕate[---]iŕe[---]+i[..]i[---] [---]+:tieibiŕ:kibatasan[-c. 2-]oŕtiṇbeŕi[---] [---]ṭịsbasiŕaŕebe:tieibiŕ:śalir:s[---] [---]sa:tilauti[.]ẹ:ḿke[-c. 2-]anbe[.]+[..]n[---] [-----];Turís / Torís;Valencia;PLOMO;LAMINA/PLANCHA;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;DOS PUNTOS;Siglo II - primera mitad del I a.C.
Grau Vell;F.11;V.04.61;iun̲t̲i̱ kok̲e̲ :kutuṟ́ siku+ike kan+ti+: [.]uṉi̱[.] untikot̲e̱ +ḵo̲ḻki+ ténuṉ+;Sagunto;Valencia;PLOMO;LAMINA/PLANCHA;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;TRES PUNTOS;Finales s. V - comienzos s. IV a.C.
L'Esquirol;D.;B.08.02;iŕesibanetintaŕbaiter;L'Esquirol;Barcelona;PIEDRA;PARIETAL/RUPESTRE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;
Osséja;B.23.;PYO.07.46;okaleIII;Osséja;Pyrénées-Orientales;PIEDRA;PARIETAL/RUPESTRE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;
Ilduro II (Ca l'Arnau-Can Mateu);C.;B.44.41;ta([-])u;Cabrera de Mar;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Último tercio del s. II - comienzos del s. I a.C.
Ilduro II (Ca l'Arnau-Can Mateu);C.;B.44.42;bal;Cabrera de Mar;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Último tercio del s. II - comienzos s. I a.C.
Ilduro II (Can Borràs);C.;B.44.43;aŕ;Cabrera de Mar;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;90/80 - 40/20 a.C.
Ilduro II (Can Borràs);C.;B.44.44;([-])ko;Cabrera de Mar;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;90/80 - 30/20 a.C.
El Molí d'Espígol;D.06.;L.15.04;[---]ṣ́ḅạọḳịḷ;Tornabous;Lleida;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Indeterminada.
Osséja Z4;B.23.;PYO.07.37;akietaukemtaŕkate;Osséja;Pyrénées-Orientales;PIEDRA;PARIETAL/RUPESTRE;LEVOGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;
Osséja Z9;B.23.;PYO.07.39a;taŕbamukuinaribam+++ ausibisośa bikintiteŕ takumu+++;Osséja;Pyrénées-Orientales;PIEDRA;PARIETAL/RUPESTRE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;
Osséja Z5;B.23.;PYO.07.40;ekoŕ;Osséja;Pyrénées-Orientales;PIEDRA;PARIETAL/RUPESTRE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;
El Turó de Ca n'Oliver;C.12.;B.20.16;adintaŕekiaḿi;Cerdanyola del Vallès;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;Incisión ante coctionem;LEVANTINO;DUAL;CARECE;Siglo III - comienzos s. II a.C.
Osséja Z1;B.23.;PYO.07.41;1) onoisakebatiubiku 2) ++++kutun;Osséja;Pyrénées-Orientales;PIEDRA;PARIETAL/RUPESTRE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;
Osséja Z3;B.23.;PYO.07.42;nkiuŕ;Osséja;Pyrénées-Orientales;PIEDRA;PARIETAL/RUPESTRE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;
Osséja Z4;B.23.;PYO.07.43;san;Osséja;Pyrénées-Orientales;PIEDRA;PARIETAL/RUPESTRE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;
Osséja Z3;B.23.;PYO.07.44;kutur;Osséja;Pyrénées-Orientales;PIEDRA;PARIETAL/RUPESTRE;DEXTROGIRA;INCISION;LEVANTINO;DUAL;CARECE;
Osséja Z1;B.23.;PYO.07.45;okaler / baninibaŕ / ([-])tinbastaneśe / ([--])++++tuka+++sar.;Osséja;Pyrénées-Orientales;PIEDRA;PARIETAL/RUPESTRE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;
El Puig de Sant Andreu;C.;GI.15.66;babar:kikibi:isar / titibiaŕbibi;Ullastret;Girona;PLOMO;;DEXTROGIRA;INCISION;LEVANTINO;DUAL;TRES PUNTOS;Solo es posible datar su amortización a finales del s. III a.C.
El Puig de Sant Andreu;C.;GI.15.67;]ia[;Ullastret;Girona;PIEDRA;ESTRUC. ARQUIT.;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglos V - IV a.C.
Montbarbat;C.;GI.17.06;]ta+[;Lloret de Mar;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Segunda mitad del s. IV a.C.
Montbarbat;C.;GI.17.07;a) ta b) n;Lloret de Mar;Girona;PIEDRA;Ficha de juego;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Mediados s. V - primer cuarto s. IV a.C.
Montbarbat;C.;GI.17.08;li;Lloret de Mar;Girona;CERAMICA;RECIPIENTE;LEVOGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglo IV a.C.
Montbarbat;C.;GI.17.09;ban;Lloret de Mar;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Segunda mitad del s. IV a.C.
El Tossal de Sant Miquel;F.13;V.06.102;]+? o ]o̲[ o [n̲[ ]+ḿ o ]+[;Liria / Llíria;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;PINTADO;LEVANTINO;NO DUAL;CARECE;Finales s. III a.E. - comienzos s. I a.C.
El Tossal de Sant Miquel;F.13;V.06.103;ka o ]ka;Liria / Llíria;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;PINTADO;LEVANTINO;DUAL;CARECE;Finales s. III - s. II a.C.
El Tossal de Sant Miquel;F.13;V.06.104;ku[ o ku;Liria / Llíria;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;PINTADO;LEVANTINO;NO DUAL;CARECE;Finales s. III - s. II a.C.
El Tossal de Sant Miquel;F.13;V.06.105;]ṯe̲ o ṯe̲;Liria / Llíria;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;PINTADO;LEVANTINO;NO DUAL;CARECE;Finales s. III - principios s. I a.C.
El Tossal de Sant Miquel;F.13;V.06.106;a1: ]ku a2: ]k̲a̲ b: ]s̱:ś+[ o ]s̱:śṯi̲[;Liria / Llíria;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;PINTADO;LEVANTINO;NO DUAL;cuatro puntos;Finales s. III - s. II a.C.
El Tossal de Sant Miquel;F.13;V.06.107;ṯe̲[;Liria / Llíria;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;PINTADO;LEVANTINO;NO DUAL;CARECE;Finales s. III - s. II a.C.
El Tossal de Sant Miquel;F.13;V.06.108;]ŕ[;Liria / Llíria;Valencia;CERAMICA;RECIPIENTE;DEXTROGIRA;PINTADO;LEVANTINO;NO DUAL;CARECE;Finales s. III - s. II a.C.
C/ Don Juan de Aragón 9;E.;Z.10.04;kekaŕo;Zaragoza;Zaragoza;CERAMICA;RECIPIENTE;DEXTROGIRA;;LEVANTINO;NO DUAL;CARECE;Siglo I a.C.
C/ Don Juan de Aragón 9;E.;Z.10.03;baŕati;Zaragoza;Zaragoza;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglo I a.C.
C/ Don Juan de Aragón 9;E.;Z.10.02;eikebi[---];Zaragoza;Zaragoza;CERAMICA;RECIPIENTE;DEXTROGIRA;IMPRESO;LEVANTINO;NO DUAL;CARECE;Mediados del siglo I a.C.
Reiná;G.;AB.02.02;uŕkesi̲rtia̲ŕ̲ir;Alcalá del Júcar;Albacete;PIEDRA;PARIETAL/RUPESTRE;LEVOGIRA;;MERIDIONAL;DUAL;CARECE;Insegura: s. V - II a.C.
Reiná;G.;AB.02.04;ane;Alcalá del Júcar;Albacete;PIEDRA;PARIETAL/RUPESTRE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Insegura: s. V - II a.C.
Reiná;G.;AB.02.05;+nlnl;Alcalá del Júcar;Albacete;PIEDRA;PARIETAL/RUPESTRE;;INCISION;MERIDIONAL;NO DUAL;CARECE;Insegura: s. V - II a.C.
Reiná;G.;AB.02.06;sa;Alcalá del Júcar;Albacete;PIEDRA;PARIETAL/RUPESTRE;DEXTROGIRA;INCISION;MERIDIONAL;NO DUAL;CARECE;Insegura: s. V - II a.C.
Reiná;G.;AB.02.07;ia̱soi̱aḻ;Alcalá del Júcar;Albacete;PIEDRA;PARIETAL/RUPESTRE;DEXTROGIRA;INCISION;MERIDIONAL;NO DUAL;CARECE;Insegura: s. V - II a.C.
Cabezo de Alcalá;E.01;TE.02.000;;Azaila;Teruel;cerámica;recipiente, instrumento;DEXTROGIRA;incisión, impreso, pintado;LEVANTINO;NO DUAL;;Primer cuarto del s. I a.C.
Tos Pelat;F.;V.21.02;B1 ]+óokogo+[ B2 ]t̲a̲d̲a̲da+++ke+++[;Moncada;Valencia;PLOMO;LAMINA/PLANCHA;DEXTROGIRA;INCISION;LEVANTINO;DUAL;;Primera mitad del siglo IV a.C.
La Serreta;G.01;A.04.13;b̲a̲n;Alcoy /Alcoi;Alicante;CERAMICA;RECIPIENTE;DEXTROGIRA;IMPRESO;LEVANTINO;NO DUAL;CARECE;Finales s. III - primera mitad del s. II a.C.
El Palomar;E.05;TE.05.10;bil;Oliete;Teruel;CERAMICA;PESA DE TELAR;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;En torno a finales del siglo II a.C. y comienzos del primero. Corresponde al último período de vida del poblado.
El Palomar;E.05;TE.05.11;bil;Oliete;Teruel;CERAMICA;PESA DE TELAR;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;En torno a finales del siglo II a.C. y comienzos del primero. Corresponde al último período de vida del poblado.
Monteró 2;D.13.FALSA;L.01.05FALSA;A) iltiŕta kese B) LXSA;Camarasa;Lleida;PIEDRA;ESTRUC. ARQUIT.;DEXTROGIRA;INCISION;LEVANTINO;NO APLICA;CARECE;
Girona;C.;GI.12.02;se;Girona;Girona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Segunda mitad del s. II - primera mitad del s. I a.C.
Ger Z3;B.;GI.01.04;urtalike;Ger;Girona;PIEDRA;PARIETAL/RUPESTRE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;ss. II-I aC
Desconocido;C.;GI.00.01;a) baitolo b) baitolo;Comarca del Alt Empordà;Girona;PLOMO;Cepo de ancla;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Siglo I a.C.
Sant Salvador;D.FALSA;L.25.01FALSA;nltiŕbo;Les Borges Blanques;Lleida;PIEDRA;ESTRUC. ARQUIT.;DEXTROGIRA;INCISION;LEVANTINO;NO APLICA;CARECE;Anterior a 1980.
Tossal del Metxut;D.FALSA;L.23.01FALSA;śaiti;Almenar;Lleida;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO APLICA;CARECE;
Riner;D.FALSA;L.22.01FALSA;ikon- ḿkeiḿi iltubel- eśeban;Riner;Lleida;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO APLICA;CARECE;
Tarraco;C.18.SUSPECTA;T.11.16SUSPECTA;++++ lorka;Tarragona;Tarragona;CERAMICA;INSTRUMENTO;DEXTROGIRA;Incisión ante cocturam;LEVANTINO;NO DUAL;CARECE;
El Pico de Los Ajos;F.;V.13.07;t̲o̲řa̲ibeleś de:teřa̱rgeida:kutuŕ;Yátova;Valencia;PLOMO;LAMINA/PLANCHA;DEXTROGIRA;INCISION;LEVANTINO;DUAL;7 y 5 puntos;Siglo II - principios s. I a.C.
Puig Castellar de Biosca;D.;L.26.01;taban;Biosca;Lleida;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;180-120 aC
El Castellet de Banyoles;C.;T.07.12;banduleis eiar;Tivissa;Tarragona;PLOMO;LAMINA/PLANCHA;DEXTROGIRA;;LEVANTINO;NO DUAL;CARECE;Entre finales del s. III aC y el primer cuarto del s. I aC
El Castellet de Banyoles;C.;T.07.13;a) ]+[ ]+ata[ ]+r´[ ]r´+[ b) ]+iko+[ ]+sen+[;Tivissa;Tarragona;PLOMO;LAMINA/PLANCHA;DEXTROGIRA;;LEVANTINO;NO DUAL;CARECE;
Masies de Sant Miquel;C.;T.22.01;[---]: tia+++[-]de:uske[---]++[---] [---]+: tiaguge:tautini:tiaguge:[---]++iŕ[---] [---]etiŕs:śorbaratiagu:baŕdebiśgaŕtin+[---] [---]ia:ḿbaḿse:edeśigi:gauŕangi:tigirselgi:ḿba[---] [---]se[---]edeśigi [:][-]uŕe:u+i+[:]goroigi[---] [---]+[---]n+[-]+[---]+e+[---];Banyeres del Penedès;Tarragona;PLOMO;LAMINA/PLANCHA;DEXTROGIRA;;LEVANTINO;DUAL;DOS PUNTOS;Último cuarto del siglo III a. C.
Masies de Sant Miquel;C.;T.22.02;a) ++mi+ś+ b) +tiba++++,;Banyeres del Penedès;Tarragona;PLOMO;LAMINA/PLANCHA;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;CARECE;Último cuarto del siglo III a. C.
El Castellet de Banyoles;C.;T.07.14;kuḿ;Tivissa;Tarragona;PLOMO;LAMINA/PLANCHA;DEXTROGIRA;IMPRESO;LEVANTINO;NO DUAL;CARECE;Último cuarto del siglo III aC.
Desconocido;C.;B.00.01;Cara A: [–––]+kati++[–––] [–––]tusbar:selgi[–––] [–––]iunstir:[–––] [–––]ne:etei+[–––] [–––]kilatiba[–––] [–––]+nika:i[–––] [–––]elgibas[–––] [–––]ukil+[–––] Cara B: [–––]selgi[–––] [–––]sikai[–––] [–––]++bi++[–––] [–––]+se[–––] [–––]+ta+[–––];Desconocido;Barcelona;PLOMO;LAMINA/PLANCHA;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;DOS PUNTOS;Paleográfica. Escritura no-dual.
Desconocido;C.;B.00.02;Cara A: belar:[–––] bastokee:s[–––] sai:eka[–––] naikie:ba[–––] +e+n:++[–––] +++[–]++ Cara B: [–––]+ŕuni [–––]+:sokaban : [–––]iuskikauŕ [–––]ilir [–––]+ar+ [–––];Desconocido;Barcelona;PLOMO;LAMINA/PLANCHA;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;Paleográfica. Escritura no-dual.
Empúries;C.01.24.SUP = EMP I;GI.10.11;A: [ne]i̲tin:i̲u̲n̲stir:daut̲igode:ka[tul] [a]t̲ieś̱nitiŕad̲a̱n:biuŕdigiseṉ: beŕisetidiaḏi̱ṉ:nigokadiaṟ́i̱b̲a̱ṉi̱: tuŕgosbetan:uskaṟ́e:tieka:ult̲idig̲i̲k̲a̲ [:] e̱ŕk̲u̱baśka:bind̲u̲ŕgeska:ai̱dutigerka:uge i̱ta:tiŕadisugiḵa̱:itigodesun:goro̱ṉg̱e̱ tiekaa̱:sitiŕa̱ḵa̱ŕgaṉ:nigogai̱aḏa̱i [:] is:beŕdeige:i̱duŕudaṉ:lebosḇa̱iṯa̱n[-]r batiŕe̱ [:] kaŕideŕitan B-I: śalir:i+++++:bandeŕo̱[ka] n:tinebedaṉ:banitiŕa̱daṉ salager:idiŕogedetan:iŕi ka:iunstirika:sigide:basir B-II: katulatien;L'Escala;Girona;PLOMO;LAMINA/PLANCHA;DEXTROGIRA;INCISION;LEVANTINO;DUAL;DOS PUNTOS;Finales s. III - comienzos s. II a.C.
Ilduro II (Can Canal);C.;B.44.47;]ta[;Cabrera de Mar;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;100aC
Ilduro II (Can Canal);C.;B.44.48;]a[;Cabrera de Mar;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;100 aC
Ilduro II (Can Canal);C.;B.44.49;ku;Cabrera de Mar;Barcelona;CERAMICA;RECIPIENTE;DEXTROGIRA;INCISION;LEVANTINO;NO DUAL;;100 aC
